MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
160,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,ALQ,387,Unf,0,96,483,GasA,3,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,3,4,Typ,0,0,Detchd,Unf,1,264,3,3,Y,0,0,0,0,0,0,0,7,2008,COD,Abnorml,85400
20,RL,6970,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,3,3,CBlock,3,3,No,ALQ,932,Unf,0,108,1040,GasA,3,Y,SBrkr,1120,0,0,1120,1,0,1,1,3,1,2,5,Typ,0,0,Attchd,RFn,2,544,3,3,Y,168,0,0,0,0,0,400,5,2007,WD,Normal,129000
20,RL,9830,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,4,CBlock,3,3,No,ALQ,72,Rec,258,733,1063,GasA,5,Y,SBrkr,1287,0,0,1287,1,0,1,0,3,1,4,7,Typ,1,4,Detchd,Fin,2,576,3,3,Y,364,17,0,0,182,0,0,3,2010,WD,Normal,162000
180,RM,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,3,PConc,4,3,Gd,GLQ,547,Unf,0,0,547,GasA,4,Y,SBrkr,1072,0,0,1072,1,0,2,0,2,1,3,5,Typ,0,0,Basment,Fin,2,525,3,3,Y,0,44,0,0,0,0,0,6,2006,New,Partial,140000
75,RM,8850,Pave,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,3,3,No,Unf,0,Unf,0,815,815,GasA,5,Y,SBrkr,815,875,0,1690,0,0,1,0,3,1,3,7,Typ,1,4,Detchd,Unf,1,225,3,3,Y,0,0,330,0,0,0,0,7,2006,ConLw,Normal,144000
20,RL,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,No,Rec,612,Unf,0,252,864,GasA,5,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,Unf,1,300,5,5,Y,0,0,0,0,0,0,450,10,2009,WD,Normal,127500
60,RL,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,GLQ,706,Unf,0,150,856,GasA,5,Y,SBrkr,856,854,0,1710,1,0,2,1,3,1,4,8,Typ,0,0,Attchd,RFn,2,548,3,3,Y,0,61,0,0,0,0,0,2,2008,WD,Normal,208500
50,RL,13758,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,4,4,CBlock,4,3,Mn,LwQ,902,Unf,0,254,1156,GasA,5,Y,SBrkr,1187,530,0,1717,0,0,2,1,3,1,4,7,Typ,1,3,Attchd,RFn,2,400,3,3,Y,168,36,0,0,0,0,0,4,2007,WD,Normal,187500
20,RL,11923,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,5,3,No,Unf,0,Unf,0,1800,1800,GasA,5,Y,SBrkr,1800,0,0,1800,0,0,2,0,2,1,5,7,Typ,0,0,Attchd,Fin,2,702,3,3,Y,288,136,0,0,0,0,0,5,2009,WD,Normal,239000
30,RM,11340,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,BrkTil,3,3,No,Unf,0,Unf,0,1200,1200,GasA,3,Y,FuseA,1200,0,0,1200,0,0,1,0,4,1,3,7,Typ,0,0,Detchd,Unf,1,312,2,2,Y,0,0,228,0,0,0,0,3,2006,WD,Family,125000
80,RL,12886,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,3,3,CBlock,4,3,Av,ALQ,444,Unf,0,76,520,GasA,5,Y,SBrkr,1464,0,0,1464,0,1,2,0,3,1,3,6,Min2,1,3,Attchd,RFn,2,480,3,3,Y,302,0,0,0,100,0,0,10,2009,WD,Normal,175000
120,RL,6820,Pave,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,4,3,PConc,4,3,Av,GLQ,368,BLQ,1120,0,1488,GasA,3,Y,SBrkr,1502,0,0,1502,1,0,1,1,1,1,4,4,Typ,0,0,Attchd,RFn,2,528,3,3,Y,0,54,0,0,140,0,0,6,2010,WD,Normal,212000
20,RL,11600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,3,3,CBlock,3,3,No,Rec,565,Unf,0,818,1383,GasA,3,Y,SBrkr,1383,0,0,1383,0,0,1,1,3,1,3,7,Typ,0,0,Attchd,RFn,1,292,3,3,Y,0,45,0,0,0,0,0,4,2006,WD,Normal,145250
30,C (all),18000,Grvl,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1935,1950,Gable,CompShg,MetalSd,MetalSd,None,2,3,CBlock,3,3,No,Unf,0,Unf,0,894,894,GasA,3,Y,SBrkr,894,0,0,894,0,0,1,0,2,1,3,6,Typ,0,0,Detchd,RFn,3,1248,3,3,Y,0,20,0,0,0,0,560,8,2008,ConLD,Normal,81000
60,RL,13688,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,5,3,Av,GLQ,1016,Unf,0,556,1572,GasA,5,Y,SBrkr,1572,1096,0,2668,1,0,2,1,3,1,5,10,Typ,2,4,BuiltIn,Fin,3,726,3,3,Y,400,0,0,0,0,0,0,3,2008,WD,Normal,412500
20,RL,11751,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,3,3,CBlock,4,3,No,BLQ,705,Unf,0,1139,1844,GasA,5,Y,SBrkr,1844,0,0,1844,0,0,2,0,3,1,3,7,Typ,1,3,Attchd,RFn,2,546,3,3,Y,0,122,0,0,0,0,0,1,2010,COD,Normal,190000
20,FV,11639,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,None,4,3,PConc,4,3,No,Unf,0,Unf,0,1428,1428,GasA,5,Y,SBrkr,1428,0,0,1428,0,0,2,0,3,1,4,6,Typ,0,0,Attchd,Fin,2,480,3,3,Y,0,120,0,0,0,0,0,12,2008,New,Partial,182000
20,RL,8700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,3,4,CBlock,3,3,Mn,ALQ,776,Unf,0,344,1120,GasA,4,Y,SBrkr,1128,0,0,1128,1,0,2,0,3,1,3,6,Typ,0,0,Attchd,RFn,2,525,3,3,Y,192,20,123,0,0,0,0,12,2008,WD,Normal,155000
85,RL,16647,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,3,3,CBlock,4,3,Gd,ALQ,1390,Unf,0,0,1390,GasA,3,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,3,6,Min2,2,3,Basment,Fin,2,611,3,3,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,171000
90,RL,8393,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,3,3,CBlock,3,3,No,LwQ,528,Unf,0,1098,1626,GasA,5,Y,SBrkr,1712,0,0,1712,0,0,2,0,4,2,3,8,Typ,0,0,Attchd,Fin,2,588,3,3,Y,272,54,0,0,0,0,0,6,2006,WD,Family,145000
60,RL,9828,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,GLQ,584,Unf,0,544,1128,GasA,5,Y,SBrkr,1142,878,0,2020,0,0,2,1,3,1,4,8,Typ,1,3,Attchd,RFn,2,466,3,3,Y,0,155,0,0,0,0,0,6,2009,WD,Normal,239500
30,RL,6305,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,3,4,PConc,2,2,No,Unf,0,Unf,0,920,920,GasA,5,Y,SBrkr,954,0,0,954,0,0,1,0,2,1,2,5,Typ,1,4,Basment,Unf,1,240,2,3,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,119750
20,RL,13680,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,5,1955,1955,Hip,CompShg,BrkFace,Wd Sdng,None,3,3,Slab,0,0,NA,NA,0,NA,0,0,0,GasA,5,Y,FuseA,1733,0,0,1733,0,0,2,0,4,1,3,8,Min2,1,4,Attchd,Unf,2,452,3,3,Y,0,0,0,0,0,0,0,6,2009,WD,Normal,139600
20,RL,12925,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,BrkFace,Plywood,None,3,3,CBlock,3,3,Mn,BLQ,865,Unf,0,340,1205,GasA,5,Y,SBrkr,2117,0,0,2117,0,0,2,1,4,1,3,7,Typ,2,4,Attchd,Fin,2,550,3,3,Y,0,42,0,0,0,0,0,5,2008,WD,Normal,237500
60,RL,7056,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,BLQ,400,Unf,0,380,780,GasA,3,Y,SBrkr,983,813,0,1796,1,0,1,1,4,1,3,8,Typ,1,3,Attchd,RFn,2,483,3,3,Y,0,50,0,0,0,0,0,10,2008,WD,Normal,140000
20,RL,8593,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,No,Rec,288,Unf,0,619,907,GasA,5,Y,SBrkr,907,0,0,907,0,0,1,0,3,1,3,5,Typ,0,0,Detchd,Unf,1,352,3,3,Y,0,0,0,0,0,0,0,7,2008,WD,Normal,109008
20,RL,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,GLQ,28,Unf,0,1288,1316,GasA,5,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,4,6,Typ,1,4,Attchd,Fin,2,397,3,3,Y,100,0,0,23,0,0,0,10,2006,New,Partial,169990
120,RL,4043,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,3,3,CBlock,4,3,No,ALQ,360,Unf,0,709,1069,GasA,3,Y,SBrkr,1069,0,0,1069,0,0,2,0,2,1,3,4,Typ,1,2,Attchd,RFn,2,440,3,3,Y,0,55,0,0,165,0,0,7,2010,WD,Normal,127500
20,RL,14684,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,4,3,CBlock,4,3,Mn,ALQ,485,BLQ,177,1496,2158,GasA,4,Y,SBrkr,2196,0,0,2196,0,0,2,0,3,1,4,7,Typ,1,3,Attchd,RFn,3,701,3,3,Y,84,70,0,0,0,0,0,6,2009,WD,Normal,271900
20,RL,50271,Pave,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,4,3,CBlock,5,3,Gd,GLQ,1810,Unf,0,32,1842,GasA,4,Y,SBrkr,1842,0,0,1842,2,0,0,1,0,1,4,5,Typ,1,4,Attchd,Fin,3,894,3,3,Y,857,72,0,0,0,0,0,11,2006,WD,Normal,385000
60,RL,15611,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,Av,Unf,0,Unf,0,1079,1079,GasA,5,Y,SBrkr,1079,840,0,1919,0,0,2,1,3,1,4,8,Typ,1,4,Attchd,RFn,2,685,4,3,Y,0,51,0,0,0,0,0,7,2006,New,Partial,233230
160,FV,3951,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,Av,Unf,0,Unf,0,612,612,GasA,5,Y,SBrkr,612,612,0,1224,0,0,2,1,2,1,4,4,Typ,0,0,Detchd,RFn,2,528,3,3,Y,0,234,0,0,0,0,0,6,2009,New,Partial,164500
60,RL,13517,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,4,3,CBlock,3,3,No,GLQ,533,Unf,0,192,725,GasA,5,Y,SBrkr,725,754,0,1479,0,0,2,1,3,1,4,6,Typ,0,0,Attchd,RFn,2,475,3,3,Y,0,44,0,0,0,0,0,3,2010,WD,Normal,130500
30,RL,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,None,3,3,BrkTil,3,3,No,Rec,821,Unf,0,299,1120,GasA,5,Y,SBrkr,1130,0,0,1130,1,0,1,0,2,1,3,5,Typ,1,4,Detchd,Unf,2,720,3,3,Y,229,0,0,0,0,0,0,6,2006,WD,Normal,120000
70,RM,2500,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,None,4,3,PConc,3,3,No,ALQ,299,Unf,0,611,910,GasA,5,Y,SBrkr,916,910,0,1826,1,0,1,1,4,1,5,7,Min2,1,4,Attchd,Unf,1,164,2,2,Y,0,0,0,0,0,0,0,6,2009,WD,Normal,155000
85,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,CompShg,WdShing,HdBoard,None,3,4,CBlock,4,3,Av,GLQ,660,Unf,0,108,768,GasA,4,Y,SBrkr,768,0,0,768,0,1,1,0,2,1,3,5,Typ,0,0,Detchd,Fin,1,396,3,3,Y,192,0,0,0,0,0,0,4,2009,WD,Normal,133900
70,RM,9906,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,No,Unf,0,Unf,0,686,686,GasA,2,N,SBrkr,810,518,0,1328,0,0,1,0,3,1,3,8,Typ,0,0,Detchd,Unf,1,210,3,3,Y,0,172,60,0,0,0,0,9,2006,WD,Family,107000
60,RL,9760,Pave,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,Gd,GLQ,674,LwQ,106,0,780,GasA,3,Y,SBrkr,798,813,0,1611,1,0,1,1,4,1,3,7,Typ,0,0,Attchd,RFn,2,442,3,3,Y,328,128,0,0,189,0,0,6,2008,WD,Normal,167900
50,RL,11767,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,No,BLQ,352,Unf,0,416,768,GasA,5,Y,SBrkr,768,432,0,1200,0,0,1,0,3,1,3,6,Typ,0,0,Detchd,Unf,1,240,3,3,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,130500
90,RL,9000,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,3,3,CBlock,4,3,No,Unf,0,Unf,0,896,896,GasA,3,Y,SBrkr,896,896,0,1792,0,0,2,2,4,2,3,8,Typ,0,0,NA,NA,0,0,0,0,Y,32,45,0,0,0,0,0,9,2009,WD,Normal,136000
50,RL,159000,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,4,3,CBlock,4,3,Gd,Rec,697,Unf,0,747,1444,GasA,4,Y,SBrkr,1444,700,0,2144,0,1,2,0,4,1,4,7,Typ,2,3,Attchd,Fin,2,389,3,3,Y,0,98,0,0,0,0,500,6,2007,WD,Normal,277000
60,RL,12099,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,5,3,Av,GLQ,970,Unf,0,166,1136,GasA,5,Y,SBrkr,1136,1332,0,2468,1,0,2,1,4,1,4,10,Typ,1,4,BuiltIn,Fin,3,872,3,3,Y,184,154,0,0,0,0,0,6,2007,WD,Normal,354000
20,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,3,3,Slab,0,0,NA,NA,0,NA,0,0,0,GasA,3,Y,FuseA,1040,0,0,1040,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,Unf,2,420,3,3,Y,0,29,0,0,0,0,0,7,2006,WD,Normal,109900
20,RL,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,8,1982,2003,Gable,CompShg,HdBoard,HdBoard,None,3,4,PConc,3,4,No,GLQ,816,Unf,0,0,816,GasA,5,Y,SBrkr,816,0,0,816,1,0,1,0,2,1,3,4,Typ,0,0,Detchd,Fin,2,816,3,3,Y,0,0,0,0,0,0,0,6,2008,WD,Normal,138000
20,RL,11883,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,Gd,GLQ,690,Unf,0,814,1504,GasA,5,Y,SBrkr,1504,0,0,1504,1,0,2,0,3,1,4,6,Typ,1,3,Attchd,Fin,2,478,3,3,Y,115,66,0,0,0,0,0,6,2009,WD,Normal,203000
60,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,4,3,No,Unf,0,Unf,0,650,650,GasA,3,Y,SBrkr,888,676,0,1564,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,Unf,2,476,3,3,Y,0,50,0,0,204,0,0,4,2010,WD,Normal,171000
30,RM,8520,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,3,4,BrkTil,3,3,No,Unf,0,Unf,0,624,624,GasA,4,Y,SBrkr,720,0,0,720,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,Unf,2,484,3,3,Y,106,0,0,0,0,0,0,5,2010,WD,Normal,105900
70,RH,6629,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,3,4,BrkTil,3,3,No,BLQ,551,Unf,0,121,672,GasA,3,N,SBrkr,697,672,0,1369,1,0,2,0,3,1,3,6,Typ,0,0,Detchd,Unf,1,300,3,3,Y,147,0,0,0,0,0,0,7,2009,WD,Normal,103600
60,RL,8121,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,No,Unf,0,Unf,0,953,953,GasA,5,Y,SBrkr,953,711,0,1664,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,RFn,2,460,3,3,Y,100,40,0,0,0,0,0,1,2006,WD,Normal,172400
190,RL,10106,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,4,BrkTil,3,3,No,ALQ,351,Rec,181,112,644,GasA,4,Y,SBrkr,808,547,0,1355,1,0,2,0,4,2,3,6,Typ,0,0,NA,NA,0,0,0,0,Y,140,0,0,0,0,0,0,9,2008,WD,Normal,127500
20,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,3,3,Slab,0,0,NA,NA,0,NA,0,0,0,GasA,5,Y,SBrkr,827,0,0,827,0,0,1,0,2,1,3,5,Mod,1,1,Detchd,Unf,1,392,3,3,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,107500
20,RL,8070,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,No,GLQ,588,Unf,0,402,990,GasA,5,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,3,5,Typ,0,0,NA,NA,0,0,0,0,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,123600
20,RL,27650,Pave,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,3,3,CBlock,4,3,Gd,GLQ,425,Unf,0,160,585,GasA,5,Y,SBrkr,2069,0,0,2069,1,0,2,0,4,1,4,9,Typ,1,4,Attchd,RFn,2,505,3,3,Y,0,0,0,0,0,0,0,11,2008,WD,Normal,242000
80,RL,14112,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,3,3,PConc,3,3,Av,GLQ,1014,Unf,0,138,1152,GasA,3,Y,SBrkr,1152,0,0,1152,1,0,1,0,3,1,3,6,Typ,1,4,Attchd,RFn,2,484,3,3,Y,227,0,0,0,0,0,0,4,2010,WD,Normal,180500
50,RL,11500,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,4,3,CBlock,4,3,No,Rec,223,Unf,0,794,1017,GasA,4,Y,SBrkr,1020,1037,0,2057,0,0,1,1,3,1,4,6,Typ,1,4,Attchd,Fin,1,180,2,3,Y,0,0,0,0,322,0,0,6,2006,WD,Normal,250000
160,RL,2289,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,3,3,CBlock,3,3,No,ALQ,311,Unf,0,544,855,GasA,3,Y,SBrkr,855,586,0,1441,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,Unf,2,440,3,3,Y,28,0,0,0,0,0,0,4,2009,WD,Normal,148500
20,RL,9541,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,No,Unf,0,Unf,0,1502,1502,GasA,5,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,RFn,2,644,3,3,Y,0,114,0,0,0,0,0,9,2009,New,Partial,233170
90,RL,7018,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,3,3,Slab,0,0,NA,NA,0,NA,0,0,0,GasA,3,Y,SBrkr,1535,0,0,1535,0,0,2,0,4,2,3,8,Typ,0,0,Attchd,Unf,2,400,3,3,Y,0,0,0,0,0,0,0,6,2009,WD,Alloca,118858
20,RL,11146,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,5,3,Av,Unf,0,Unf,0,1709,1709,GasA,5,Y,SBrkr,1717,0,0,1717,0,0,2,0,3,1,4,7,Typ,1,4,Attchd,RFn,3,908,3,3,Y,169,39,0,0,0,0,0,7,2009,WD,Normal,255500
20,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,0,0,NA,NA,0,NA,0,0,0,GasA,3,Y,FuseF,1040,0,0,1040,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,Unf,2,625,3,3,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,109500
